node1,node2,topic_similarity,temporal_similarity
3656,3657,0.4175763928442506,-0.0323
3657,3656,0.4175763928442506,-0.0323
3656,3658,0.0,-0.0323
3658,3656,0.0,-0.0323
3656,3659,0.0,-0.0323
3659,3656,0.0,-0.0323
3657,3658,0.0,-0.0323
3658,3657,0.0,-0.0323
3657,3659,0.0,-0.0323
3659,3657,0.0,-0.0323
3658,3659,1.0,-0.0323
3659,3658,1.0,-0.0323
3656,3658,0.0,-0.0323
3658,3656,0.0,-0.0323
3656,3657,0.4175763928442506,-0.0323
3657,3656,0.4175763928442506,-0.0323
3656,3659,0.0,-0.0323
3659,3656,0.0,-0.0323
3658,3657,0.0,-0.0323
3657,3658,0.0,-0.0323
3658,3659,1.0,-0.0323
3659,3658,1.0,-0.0323
3657,3659,0.0,-0.0323
3659,3657,0.0,-0.0323
3656,3658,0.0,-0.0323
3658,3656,0.0,-0.0323
3656,3657,0.4175763928442506,-0.0323
3657,3656,0.4175763928442506,-0.0323
3656,3659,0.0,-0.0323
3659,3656,0.0,-0.0323
3658,3657,0.0,-0.0323
3657,3658,0.0,-0.0323
3658,3659,1.0,-0.0323
3659,3658,1.0,-0.0323
3657,3659,0.0,-0.0323
3659,3657,0.0,-0.0323
