node1,node2,topic_similarity,temporal_similarity
2280,2281,0.9314948011000728,-0.0464
2281,2280,0.9314948011000728,-0.0464
2280,2282,0.922251793887682,-0.0323
2282,2280,0.922251793887682,-0.0323
2280,2283,0.922251793887682,-0.0323
2283,2280,0.922251793887682,-0.0323
2280,2284,0.8620062985392494,-0.0323
2284,2280,0.8620062985392494,-0.0323
2280,2285,0.8620062985392494,-0.0323
2285,2280,0.8620062985392494,-0.0323
2281,2282,0.0,-0.0323
2282,2281,0.0,-0.0323
2281,2283,0.0,-0.0323
2283,2281,0.0,-0.0323
2281,2284,0.0,-0.0323
2284,2281,0.0,-0.0323
2281,2285,0.0,-0.0323
2285,2281,0.0,-0.0323
2282,2283,0.0,-0.0323
2283,2282,0.0,-0.0323
2282,2284,0.0,-0.0323
2284,2282,0.0,-0.0323
2282,2285,0.0,-0.0323
2285,2282,0.0,-0.0323
2283,2284,0.0,-0.0323
2284,2283,0.0,-0.0323
2283,2285,0.0,-0.0323
2285,2283,0.0,-0.0323
2284,2285,0.869707865196573,-0.0323
2285,2284,0.869707865196573,-0.0323
