node1,node2,topic_similarity,temporal_similarity
5132,5133,0.0,-0.0323
5133,5132,0.0,-0.0323
5132,5134,0.0,-0.0323
5134,5132,0.0,-0.0323
5132,5135,0.0,-0.0323
5135,5132,0.0,-0.0323
5132,5136,0.0,-0.0323
5136,5132,0.0,-0.0323
5133,5134,0.0,-0.0323
5134,5133,0.0,-0.0323
5133,5135,0.0,-0.0323
5135,5133,0.0,-0.0323
5133,5136,0.0,-0.0323
5136,5133,0.0,-0.0323
5134,5135,0.0,-0.0323
5135,5134,0.0,-0.0323
5134,5136,0.0,-0.0323
5136,5134,0.0,-0.0323
5135,5136,0.8769281542793717,-0.0578
5136,5135,0.8769281542793717,-0.0578
