node1,node2,topic_similarity,temporal_similarity
1881,1882,0.8738624480322513,-0.0773
1882,1881,0.8738624480322513,-0.0773
1881,1883,0.863249070135734,-0.0323
1883,1881,0.863249070135734,-0.0323
1884,1885,0.0,-0.0323
1885,1884,0.0,-0.0323
1884,1883,0.8669275858858637,-0.0323
1883,1884,0.8669275858858637,-0.0323
1884,1886,0.0,-0.0323
1886,1884,0.0,-0.0323
1884,1887,0.0,-0.0323
1887,1884,0.0,-0.0323
1884,1888,0.0,-0.0323
1888,1884,0.0,-0.0323
1884,1889,0.0,-0.0323
1889,1884,0.0,-0.0323
1885,1883,0.8039852861188461,-0.0464
1883,1885,0.8039852861188461,-0.0464
1885,1886,0.0,-0.0464
1886,1885,0.0,-0.0464
1885,1887,0.0,-0.0464
1887,1885,0.0,-0.0464
1885,1888,0.0,-0.0464
1888,1885,0.0,-0.0464
1885,1889,0.0,-0.0464
1889,1885,0.0,-0.0464
1883,1886,0.0,-0.0464
1886,1883,0.0,-0.0464
1883,1887,0.0,-0.0464
1887,1883,0.0,-0.0464
1883,1888,0.0,-0.0464
1888,1883,0.0,-0.0464
1883,1889,0.0,-0.0464
1889,1883,0.0,-0.0464
1886,1887,0.0,-0.0578
1887,1886,0.0,-0.0578
1886,1888,0.0,-0.0578
1888,1886,0.0,-0.0578
1886,1889,0.0,-0.0578
1889,1886,0.0,-0.0578
1887,1888,0.0,-0.0323
1888,1887,0.0,-0.0323
1887,1889,0.0,-0.0323
1889,1887,0.0,-0.0323
1888,1889,0.0,-0.0773
1889,1888,0.0,-0.0773
