node1,node2,topic_similarity,temporal_similarity
824,825,0.8434665288366177,-0.0323
825,824,0.8434665288366177,-0.0323
824,826,0.8070230962817264,-0.0323
826,824,0.8070230962817264,-0.0323
824,827,0.8070230962817264,-0.0323
827,824,0.8070230962817264,-0.0323
825,826,0.8188542745646367,-0.0323
826,825,0.8188542745646367,-0.0323
825,827,0.8188542745646367,-0.0323
827,825,0.8188542745646367,-0.0323
826,827,0.8188542745646367,-0.0323
827,826,0.8188542745646367,-0.0323
824,826,0.8070230962817264,-0.0323
826,824,0.8070230962817264,-0.0323
826,828,0.7582419591752305,-0.0464
828,826,0.7582419591752305,-0.0464
826,829,0.7701346776040183,-0.0578
829,826,0.7701346776040183,-0.0578
826,825,0.7881380109359998,-0.0323
825,826,0.7881380109359998,-0.0323
828,829,0.7261687854574864,0.1292
829,828,0.7261687854574864,0.1292
828,825,0.7907570149838062,-0.0637
825,828,0.7907570149838062,-0.0637
829,825,0.7907570149838062,-0.0323
825,829,0.7907570149838062,-0.0323
830,826,0.8486693242914269,-0.0323
826,830,0.8486693242914269,-0.0323
826,831,0.7649427022425622,-0.0323
831,826,0.7649427022425622,-0.0323
