node1,node2,topic_similarity,temporal_similarity
88,89,0.797824861454723,-0.0323
89,88,0.797824861454723,-0.0323
88,90,0.8015058085521017,-0.0464
90,88,0.8015058085521017,-0.0464
88,91,0.8015058085521017,-0.0464
91,88,0.8015058085521017,-0.0464
88,92,0.797824861454723,-0.0323
92,88,0.797824861454723,-0.0323
88,93,0.7760687398121052,-0.0438
93,88,0.7760687398121052,-0.0438
88,94,0.7835229143177568,-0.0542
94,88,0.7835229143177568,-0.0542
88,95,0.797824861454723,-0.0323
95,88,0.797824861454723,-0.0323
88,96,0.7872822774186569,-0.0813
96,88,0.7872822774186569,-0.0813
88,97,0.0,-0.0438
97,88,0.0,-0.0438
88,98,0.0,-0.0323
98,88,0.0,-0.0323
88,99,0.799742484148869,-0.0679
99,88,0.799742484148869,-0.0679
88,100,0.8469250971175805,-0.0813
100,88,0.8469250971175805,-0.0813
88,101,0.9064510193396652,0.2079
101,88,0.9064510193396652,0.2079
89,90,0.8015058085521017,-0.0464
90,89,0.8015058085521017,-0.0464
89,91,0.8015058085521017,-0.0464
91,89,0.8015058085521017,-0.0464
89,92,0.797824861454723,-0.0323
92,89,0.797824861454723,-0.0323
89,93,0.7760687398121052,-0.0438
93,89,0.7760687398121052,-0.0438
89,94,0.7835229143177568,-0.0542
94,89,0.7835229143177568,-0.0542
89,95,0.797824861454723,-0.0323
95,89,0.797824861454723,-0.0323
89,96,0.7872822774186569,-0.0813
96,89,0.7872822774186569,-0.0813
89,97,0.0,-0.0438
97,89,0.0,-0.0438
89,98,0.0,-0.0323
98,89,0.0,-0.0323
89,99,0.799742484148869,-0.0679
99,89,0.799742484148869,-0.0679
89,100,0.8469250971175805,-0.0813
100,89,0.8469250971175805,-0.0813
89,101,0.9064510193396652,0.2079
101,89,0.9064510193396652,0.2079
90,91,0.7903222687185117,-0.0667
91,90,0.7903222687185117,-0.0667
90,92,0.7928242262394458,-0.0464
92,90,0.7928242262394458,-0.0464
90,93,0.789475514500137,-0.063
93,90,0.789475514500137,-0.063
90,94,0.7915708608276129,-0.0778
94,90,0.7915708608276129,-0.0778
90,95,0.7928242262394458,-0.0464
95,90,0.7928242262394458,-0.0464
90,96,0.7985248131622148,-0.1169
96,90,0.7985248131622148,-0.1169
90,97,0.0,-0.063
97,90,0.0,-0.063
90,98,0.0,-0.0464
98,90,0.0,-0.0464
90,99,0.8301508198650084,-0.0976
99,90,0.8301508198650084,-0.0976
90,100,0.8151691242161152,-0.1169
100,90,0.8151691242161152,-0.1169
90,101,0.8849063041798483,-0.069
101,90,0.8849063041798483,-0.069
91,92,0.9082314331061108,0.192
92,91,0.9082314331061108,0.192
91,93,0.9031524479635789,0.0189
93,91,0.9031524479635789,0.0189
91,94,0.9069814981917868,-0.014
94,91,0.9069814981917868,-0.014
91,95,0.9082314331061108,0.192
95,91,0.9082314331061108,0.192
91,96,0.8847613477147944,0.6764
96,91,0.8847613477147944,0.6764
91,97,0.0,-0.1021
97,91,0.0,-0.1021
91,98,0.0,-0.0751
98,91,0.0,-0.0751
91,99,0.774143885789967,0.123
99,91,0.774143885789967,0.123
91,100,0.8555252489608037,0.003
100,91,0.8555252489608037,0.003
91,101,0.8265157558736962,-0.3104
101,91,0.8265157558736962,-0.3104
92,93,0.8258286618037002,-0.063
93,92,0.8258286618037002,-0.063
92,94,0.8360347468598873,-0.0778
94,92,0.8360347468598873,-0.0778
92,95,0.8369484649995329,-0.0464
95,92,0.8369484649995329,-0.0464
92,96,0.8234699330290476,-0.1169
96,92,0.8234699330290476,-0.1169
92,97,0.0,-0.063
97,92,0.0,-0.063
92,98,0.0,-0.0464
98,92,0.0,-0.0464
