node1,node2,topic_similarity,temporal_similarity
845,846,0.0,-0.0727
846,845,0.0,-0.0727
845,846,0.0,-0.0727
846,845,0.0,-0.0727
845,846,0.0,-0.0727
846,845,0.0,-0.0727
845,847,0.0,-0.0727
847,845,0.0,-0.0727
845,848,0.0,-0.1044
848,845,0.0,-0.1044
847,848,0.8939836049802752,-0.0464
848,847,0.8939836049802752,-0.0464
845,847,0.0,-0.0727
847,845,0.0,-0.0727
845,849,0.0,0.3148
849,845,0.0,0.3148
845,850,0.0,0.3148
850,845,0.0,0.3148
847,849,0.846464102075488,-0.0323
849,847,0.846464102075488,-0.0323
847,850,0.846464102075488,-0.0323
850,847,0.846464102075488,-0.0323
849,850,0.9085154361973696,-0.0438
850,849,0.9085154361973696,-0.0438
845,851,0.0,-0.0727
851,845,0.0,-0.0727
