node1,node2,topic_similarity,temporal_similarity
3922,3923,0.6718343561709709,-0.0464
3923,3922,0.6718343561709709,-0.0464
3922,3924,0.7008534037829227,-0.0578
3924,3922,0.7008534037829227,-0.0578
3922,3925,0.7416265052700436,-0.0323
3925,3922,0.7416265052700436,-0.0323
3922,3926,0.7416265052700436,-0.0323
3926,3922,0.7416265052700436,-0.0323
3923,3924,0.805608231428847,-0.0578
3924,3923,0.805608231428847,-0.0578
3923,3925,0.7538845027851883,-0.0323
3925,3923,0.7538845027851883,-0.0323
3923,3926,0.7538845027851883,-0.0323
3926,3923,0.7538845027851883,-0.0323
3924,3925,0.8999302005642554,-0.1136
3925,3924,0.8999302005642554,-0.1136
3924,3926,0.8999302005642554,-0.1136
3926,3924,0.8999302005642554,-0.1136
3925,3926,0.7538845027851883,-0.0323
3926,3925,0.7538845027851883,-0.0323
