node1,node2,topic_similarity,temporal_similarity
4031,4032,0.8388395338779532,-0.0323
4032,4031,0.8388395338779532,-0.0323
4031,4033,0.8388395338779532,-0.0323
4033,4031,0.8388395338779532,-0.0323
4031,4034,0.8641566112477131,-0.0323
4034,4031,0.8641566112477131,-0.0323
4031,4035,0.8323677716271123,-0.0323
4035,4031,0.8323677716271123,-0.0323
4031,4036,0.0,-0.0323
4036,4031,0.0,-0.0323
4032,4033,0.8388395338779532,-0.0323
4033,4032,0.8388395338779532,-0.0323
4032,4034,0.8641566112477131,-0.0323
4034,4032,0.8641566112477131,-0.0323
4032,4035,0.8323677716271123,-0.0323
4035,4032,0.8323677716271123,-0.0323
4032,4036,0.0,-0.0323
4036,4032,0.0,-0.0323
4033,4034,0.8641566112477131,-0.0323
4034,4033,0.8641566112477131,-0.0323
4033,4035,0.8323677716271123,-0.0323
4035,4033,0.8323677716271123,-0.0323
4033,4036,0.0,-0.0323
4036,4033,0.0,-0.0323
4034,4035,0.8323677716271123,-0.0323
4035,4034,0.8323677716271123,-0.0323
4034,4036,0.0,-0.0323
4036,4034,0.0,-0.0323
4035,4036,0.0,-0.0464
4036,4035,0.0,-0.0464
