node1,node2,topic_similarity,temporal_similarity
3641,3642,0.9023017369223312,-0.0323
3642,3641,0.9023017369223312,-0.0323
3641,3643,0.6243784914224298,-0.0323
3643,3641,0.6243784914224298,-0.0323
3641,3644,0.8921794187115754,-0.0542
3644,3641,0.8921794187115754,-0.0542
3641,3645,0.0,-0.0323
3645,3641,0.0,-0.0323
3641,3646,0.5717829785981218,1.0
3646,3641,0.5717829785981218,1.0
3641,3647,0.5717829785981218,1.0
3647,3641,0.5717829785981218,1.0
3641,3648,0.7228623211362821,0.8123
3648,3641,0.7228623211362821,0.8123
3641,3649,0.7726314725765159,1.0
3649,3641,0.7726314725765159,1.0
3641,3650,0.3939443500523484,1.0
3650,3641,0.3939443500523484,1.0
3642,3643,0.6243784914224298,-0.0323
3643,3642,0.6243784914224298,-0.0323
3642,3644,0.8921794187115754,-0.0542
3644,3642,0.8921794187115754,-0.0542
3642,3645,0.0,-0.0323
3645,3642,0.0,-0.0323
3642,3646,0.5717829785981218,1.0
3646,3642,0.5717829785981218,1.0
3642,3647,0.5717829785981218,1.0
3647,3642,0.5717829785981218,1.0
3642,3648,0.7228623211362821,0.8123
3648,3642,0.7228623211362821,0.8123
3642,3649,0.7726314725765159,1.0
3649,3642,0.7726314725765159,1.0
3642,3650,0.3939443500523484,1.0
3650,3642,0.3939443500523484,1.0
3643,3644,0.8921794187115754,-0.0542
3644,3643,0.8921794187115754,-0.0542
3643,3645,0.0,-0.0323
3645,3643,0.0,-0.0323
3643,3646,0.5717829785981218,1.0
3646,3643,0.5717829785981218,1.0
3643,3647,0.5717829785981218,1.0
3647,3643,0.5717829785981218,1.0
3643,3648,0.7228623211362821,0.8123
3648,3643,0.7228623211362821,0.8123
3643,3649,0.7726314725765159,1.0
3649,3643,0.7726314725765159,1.0
3643,3650,0.3939443500523484,1.0
3650,3643,0.3939443500523484,1.0
3644,3645,0.0,-0.0323
3645,3644,0.0,-0.0323
3644,3646,0.5717829785981218,1.0
3646,3644,0.5717829785981218,1.0
3644,3647,0.5717829785981218,1.0
3647,3644,0.5717829785981218,1.0
3644,3648,0.7228623211362821,0.8123
3648,3644,0.7228623211362821,0.8123
3644,3649,0.7726314725765159,1.0
3649,3644,0.7726314725765159,1.0
3644,3650,0.3939443500523484,1.0
3650,3644,0.3939443500523484,1.0
3645,3646,0.9024935075199672,-0.0323
3646,3645,0.9024935075199672,-0.0323
3645,3647,0.9024935075199672,-0.0323
3647,3645,0.9024935075199672,-0.0323
3645,3648,0.6009683636592028,-0.0542
3648,3645,0.6009683636592028,-0.0542
3645,3649,0.6220632233804492,-0.0323
3649,3645,0.6220632233804492,-0.0323
3645,3650,0.3009064515567358,-0.0323
3650,3645,0.3009064515567358,-0.0323
3646,3647,0.4324840976847627,-0.0464
3647,3646,0.4324840976847627,-0.0464
3646,3648,0.6998312135298739,-0.0778
3648,3646,0.6998312135298739,-0.0778
3646,3649,0.6533053900506768,-0.0464
3649,3646,0.6533053900506768,-0.0464
3646,3650,0.4248459250671309,-0.0464
3650,3646,0.4248459250671309,-0.0464
3647,3648,0.6009683636592028,-0.0542
3648,3647,0.6009683636592028,-0.0542
3647,3649,0.6220632233804492,-0.0323
3649,3647,0.6220632233804492,-0.0323
3647,3650,0.3009064515567358,-0.0323
3650,3647,0.3009064515567358,-0.0323
3648,3649,0.6098072125433913,-0.0323
3649,3648,0.6098072125433913,-0.0323
3648,3650,0.3628178947792158,-0.0323
3650,3648,0.3628178947792158,-0.0323
3649,3650,0.3360847664001528,-0.0323
3650,3649,0.3360847664001528,-0.0323
