node1,node2,topic_similarity,temporal_similarity
6443,6444,0.6117958200552737,-0.0464
6444,6443,0.6117958200552737,-0.0464
6443,6445,0.4356908154766511,0.5584
6445,6443,0.4356908154766511,0.5584
6443,6446,0.0,-0.0323
6446,6443,0.0,-0.0323
6444,6445,0.4356908154766511,0.5584
6445,6444,0.4356908154766511,0.5584
6444,6446,0.0,-0.0323
6446,6444,0.0,-0.0323
6445,6446,0.0,-0.0656
6446,6445,0.0,-0.0656
6447,6443,0.6102608702181473,-0.0323
6443,6447,0.6102608702181473,-0.0323
6447,6448,0.0,-0.0323
6448,6447,0.0,-0.0323
6447,6449,0.0,-0.0323
6449,6447,0.0,-0.0323
6447,6450,0.0,-0.0323
6450,6447,0.0,-0.0323
6443,6448,0.0,-0.0323
6448,6443,0.0,-0.0323
6443,6449,0.0,-0.0323
6449,6443,0.0,-0.0323
6443,6450,0.0,-0.0323
6450,6443,0.0,-0.0323
6448,6449,0.0,-0.0323
6449,6448,0.0,-0.0323
6448,6450,0.0,-0.0323
6450,6448,0.0,-0.0323
6449,6450,0.0,-0.0323
6450,6449,0.0,-0.0323
6451,6443,0.6102608702181473,-0.0323
6443,6451,0.6102608702181473,-0.0323
6451,6452,0.0,-0.0323
6452,6451,0.0,-0.0323
6443,6452,0.0,-0.0323
6452,6443,0.0,-0.0323
