node1,node2,topic_similarity,temporal_similarity
5305,5306,0.0,-0.0438
5306,5305,0.0,-0.0438
5305,5307,0.0,-0.0438
5307,5305,0.0,-0.0438
5305,5308,0.8167103170691042,-0.0438
5308,5305,0.8167103170691042,-0.0438
5305,5309,0.8140145411466468,-0.063
5309,5305,0.8140145411466468,-0.063
5305,5310,0.6732313836674509,-0.0438
5310,5305,0.6732313836674509,-0.0438
5306,5307,0.0,-0.0323
5307,5306,0.0,-0.0323
5306,5308,0.8777879889566559,-0.0323
5308,5306,0.8777879889566559,-0.0323
5306,5309,0.8884822056292371,-0.0464
5309,5306,0.8884822056292371,-0.0464
5306,5310,0.7967081752508103,-0.0323
5310,5306,0.7967081752508103,-0.0323
5307,5308,0.8777879889566559,-0.0323
5308,5307,0.8777879889566559,-0.0323
5307,5309,0.8884822056292371,-0.0464
5309,5307,0.8884822056292371,-0.0464
5307,5310,0.7967081752508103,-0.0323
5310,5307,0.7967081752508103,-0.0323
5308,5309,0.8884822056292371,-0.0464
5309,5308,0.8884822056292371,-0.0464
5308,5310,0.7967081752508103,-0.0323
5310,5308,0.7967081752508103,-0.0323
5309,5310,0.0,-0.0323
5310,5309,0.0,-0.0323
