node1,node2,topic_similarity,temporal_similarity
5468,5469,0.0,-0.0323
5469,5468,0.0,-0.0323
5468,5470,0.0,-0.0323
5470,5468,0.0,-0.0323
5468,5471,0.0,-0.0323
5471,5468,0.0,-0.0323
5469,5470,1.0,-0.0323
5470,5469,1.0,-0.0323
5469,5471,1.0,-0.0323
5471,5469,1.0,-0.0323
5470,5471,1.0,-0.0323
5471,5470,1.0,-0.0323
5472,5473,0.0,-0.0323
5473,5472,0.0,-0.0323
5472,5474,0.0,-0.0323
5474,5472,0.0,-0.0323
5472,5475,0.0,-0.0323
5475,5472,0.0,-0.0323
5472,5471,1.0,-0.0323
5471,5472,1.0,-0.0323
5473,5474,0.0,-0.0323
5474,5473,0.0,-0.0323
5473,5475,0.0,-0.0323
5475,5473,0.0,-0.0323
5473,5471,1.0,-0.0323
5471,5473,1.0,-0.0323
5474,5475,0.0,-0.0323
5475,5474,0.0,-0.0323
5474,5471,1.0,-0.0323
5471,5474,1.0,-0.0323
5475,5471,1.0,-0.0323
5471,5475,1.0,-0.0323
