node1,node2,topic_similarity,temporal_similarity
5157,5158,0.7467872446311855,-0.0464
5158,5157,0.7467872446311855,-0.0464
5157,5159,0.7200601431090843,-0.0578
5159,5157,0.7200601431090843,-0.0578
5157,5160,0.6283847425523367,-0.0323
5160,5157,0.6283847425523367,-0.0323
5157,5161,0.6283847425523367,-0.0323
5161,5157,0.6283847425523367,-0.0323
5158,5159,0.0,-0.0578
5159,5158,0.0,-0.0578
5158,5160,0.0,-0.0323
5160,5158,0.0,-0.0323
5158,5161,0.0,-0.0323
5161,5158,0.0,-0.0323
5159,5160,0.0,-0.0323
5160,5159,0.0,-0.0323
5159,5161,0.0,-0.0323
5161,5159,0.0,-0.0323
5160,5161,0.0,-0.0323
5161,5160,0.0,-0.0323
