node1,node2,topic_similarity,temporal_similarity
5280,5281,0.0,-0.0323
5281,5280,0.0,-0.0323
5280,5282,0.0,-0.0323
5282,5280,0.0,-0.0323
5280,5283,0.0,-0.0323
5283,5280,0.0,-0.0323
5280,5284,0.0,-0.0464
5284,5280,0.0,-0.0464
5280,5285,0.0,-0.0323
5285,5280,0.0,-0.0323
5281,5282,0.0,-0.0323
5282,5281,0.0,-0.0323
5281,5283,0.0,-0.0323
5283,5281,0.0,-0.0323
5281,5284,0.0,-0.0464
5284,5281,0.0,-0.0464
5281,5285,0.0,-0.0323
5285,5281,0.0,-0.0323
5282,5283,0.0,-0.0323
5283,5282,0.0,-0.0323
5282,5284,0.0,-0.0464
5284,5282,0.0,-0.0464
5282,5285,0.0,-0.0323
5285,5282,0.0,-0.0323
5283,5284,0.0,-0.0464
5284,5283,0.0,-0.0464
5283,5285,0.0,-0.0323
5285,5283,0.0,-0.0323
5284,5285,0.0,-0.0323
5285,5284,0.0,-0.0323
