node1,node2,topic_similarity,temporal_similarity
6482,6483,0.0,-0.0323
6483,6482,0.0,-0.0323
6484,6485,0.0,-0.0323
6485,6484,0.0,-0.0323
6484,6486,0.0,-0.0323
6486,6484,0.0,-0.0323
6484,6487,0.0,-0.0323
6487,6484,0.0,-0.0323
6485,6486,0.0,-0.0323
6486,6485,0.0,-0.0323
6485,6487,0.0,-0.0323
6487,6485,0.0,-0.0323
6486,6487,0.0,-0.0323
6487,6486,0.0,-0.0323
6482,6488,0.0,-0.0323
6488,6482,0.0,-0.0323
6482,6486,0.0,-0.0323
6486,6482,0.0,-0.0323
6488,6486,0.0,-0.0323
6486,6488,0.0,-0.0323
6489,6490,0.0,-0.0323
6490,6489,0.0,-0.0323
6489,6491,0.0,-0.0323
6491,6489,0.0,-0.0323
6489,6492,0.0,-0.0323
6492,6489,0.0,-0.0323
6489,6493,0.0,-0.0323
6493,6489,0.0,-0.0323
6489,6494,0.0,-0.0323
6494,6489,0.0,-0.0323
6489,6495,0.0,-0.0323
6495,6489,0.0,-0.0323
6489,6496,0.0,-0.0323
6496,6489,0.0,-0.0323
6489,6497,0.0,-0.0323
6497,6489,0.0,-0.0323
6489,6498,0.0,-0.0323
6498,6489,0.0,-0.0323
6489,6499,0.8188546141858863,-0.0323
6499,6489,0.8188546141858863,-0.0323
6489,6500,0.8188546141858863,-0.0323
6500,6489,0.8188546141858863,-0.0323
6490,6491,0.0,-0.0578
6491,6490,0.0,-0.0578
6490,6492,0.0,-0.0578
6492,6490,0.0,-0.0578
6490,6493,0.0,-0.0578
6493,6490,0.0,-0.0578
6490,6494,0.0,-0.0578
6494,6490,0.0,-0.0578
6490,6495,0.0,-0.0578
6495,6490,0.0,-0.0578
6490,6496,0.0,-0.0578
6496,6490,0.0,-0.0578
6490,6497,0.0,-0.0578
6497,6490,0.0,-0.0578
6490,6498,0.0,-0.0578
6498,6490,0.0,-0.0578
6490,6499,0.7982226866498329,-0.0578
6499,6490,0.7982226866498329,-0.0578
6490,6500,0.7982226866498329,-0.0578
6500,6490,0.7982226866498329,-0.0578
6491,6492,0.0,-0.0323
6492,6491,0.0,-0.0323
6491,6493,0.0,-0.0323
6493,6491,0.0,-0.0323
6491,6494,0.0,-0.0323
6494,6491,0.0,-0.0323
6491,6495,0.0,-0.0323
6495,6491,0.0,-0.0323
6491,6496,0.0,-0.0323
6496,6491,0.0,-0.0323
6491,6497,0.0,-0.0323
6497,6491,0.0,-0.0323
6491,6498,0.0,-0.0323
6498,6491,0.0,-0.0323
6491,6499,0.7565143192818335,-0.0323
6499,6491,0.7565143192818335,-0.0323
6491,6500,0.7565143192818335,-0.0323
6500,6491,0.7565143192818335,-0.0323
6492,6493,0.0,-0.0323
6493,6492,0.0,-0.0323
6492,6494,0.0,-0.0323
6494,6492,0.0,-0.0323
6492,6495,0.0,-0.0323
6495,6492,0.0,-0.0323
6492,6496,0.0,-0.0323
6496,6492,0.0,-0.0323
6492,6497,0.0,-0.0323
6497,6492,0.0,-0.0323
6492,6498,0.0,-0.0323
6498,6492,0.0,-0.0323
6492,6499,0.7565143192818335,-0.0323
6499,6492,0.7565143192818335,-0.0323
6492,6500,0.7565143192818335,-0.0323
6500,6492,0.7565143192818335,-0.0323
6493,6494,0.0,-0.0323
6494,6493,0.0,-0.0323
6493,6495,0.0,-0.0323
6495,6493,0.0,-0.0323
6493,6496,0.0,-0.0323
6496,6493,0.0,-0.0323
6493,6497,0.0,-0.0323
6497,6493,0.0,-0.0323
6493,6498,0.0,-0.0323
6498,6493,0.0,-0.0323
6493,6499,0.7565143192818335,-0.0323
6499,6493,0.7565143192818335,-0.0323
6493,6500,0.7565143192818335,-0.0323
6500,6493,0.7565143192818335,-0.0323
6494,6495,0.0,-0.0323
6495,6494,0.0,-0.0323
6494,6496,0.0,-0.0323
6496,6494,0.0,-0.0323
6494,6497,0.0,-0.0323
6497,6494,0.0,-0.0323
6494,6498,0.0,-0.0323
6498,6494,0.0,-0.0323
6494,6499,0.7565143192818335,-0.0323
6499,6494,0.7565143192818335,-0.0323
6494,6500,0.7565143192818335,-0.0323
6500,6494,0.7565143192818335,-0.0323
6495,6496,0.0,-0.0323
6496,6495,0.0,-0.0323
6495,6497,0.0,-0.0323
6497,6495,0.0,-0.0323
6495,6498,0.0,-0.0323
6498,6495,0.0,-0.0323
6495,6499,0.7565143192818335,-0.0323
6499,6495,0.7565143192818335,-0.0323
6495,6500,0.7565143192818335,-0.0323
6500,6495,0.7565143192818335,-0.0323
6496,6497,0.0,-0.0323
6497,6496,0.0,-0.0323
6496,6498,0.0,-0.0323
6498,6496,0.0,-0.0323
6496,6499,0.7565143192818335,-0.0323
6499,6496,0.7565143192818335,-0.0323
6496,6500,0.7565143192818335,-0.0323
6500,6496,0.7565143192818335,-0.0323
6497,6498,0.0,-0.0323
6498,6497,0.0,-0.0323
6497,6499,0.7565143192818335,-0.0323
6499,6497,0.7565143192818335,-0.0323
6497,6500,0.7565143192818335,-0.0323
6500,6497,0.7565143192818335,-0.0323
6498,6499,0.7565143192818335,-0.0323
6499,6498,0.7565143192818335,-0.0323
6498,6500,0.7565143192818335,-0.0323
6500,6498,0.7565143192818335,-0.0323
6499,6500,0.7565143192818335,-0.0323
6500,6499,0.7565143192818335,-0.0323
6501,6502,0.8349858368324458,-0.0578
6502,6501,0.8349858368324458,-0.0578
6501,6503,0.8349858368324458,-0.0578
6503,6501,0.8349858368324458,-0.0578
6501,6504,0.0,-0.0578
6504,6501,0.0,-0.0578
6501,6489,0.0,-0.0578
6489,6501,0.0,-0.0578
6501,6505,0.0,-0.083
6505,6501,0.0,-0.083
