node1,node2,topic_similarity,temporal_similarity
2199,2200,0.8674301066622166,1.0
2200,2199,0.8674301066622166,1.0
2201,2202,0.9145518638002772,0.299
2202,2201,0.9145518638002772,0.299
2201,2203,0.8005253447059649,0.6534
2203,2201,0.8005253447059649,0.6534
2201,2204,0.6949721261515357,0.6534
2204,2201,0.6949721261515357,0.6534
2202,2203,0.7874281373272034,-0.0323
2203,2202,0.7874281373272034,-0.0323
2202,2204,0.711904866233511,-0.0323
2204,2202,0.711904866233511,-0.0323
2203,2204,0.6019533741459425,-0.0323
2204,2203,0.6019533741459425,-0.0323
2205,2206,0.7087236554503008,-0.0323
2206,2205,0.7087236554503008,-0.0323
2207,2208,0.0,-0.0323
2208,2207,0.0,-0.0323
2209,2210,0.0,-0.0438
2210,2209,0.0,-0.0438
2209,2211,0.0,-0.0438
2211,2209,0.0,-0.0438
2209,2212,0.0,-0.0438
2212,2209,0.0,-0.0438
2210,2211,0.8470345401750438,-0.0323
2211,2210,0.8470345401750438,-0.0323
2210,2212,0.8470345401750438,-0.0323
2212,2210,0.8470345401750438,-0.0323
2211,2212,0.8470345401750438,-0.0323
2212,2211,0.8470345401750438,-0.0323
2201,2208,0.7441396563435839,-0.0554
2208,2201,0.7441396563435839,-0.0554
2201,2213,0.851839579355346,0.5997
2213,2201,0.851839579355346,0.5997
2201,2201,0.9145518638002772,0.1751
2201,2201,0.9145518638002772,0.1751
2201,2208,0.7441396563435839,-0.0554
2208,2201,0.7441396563435839,-0.0554
2201,2213,0.851839579355346,0.5997
2213,2201,0.851839579355346,0.5997
2208,2213,0.0,-0.0464
2213,2208,0.0,-0.0464
2208,2201,0.0,-0.0464
2201,2208,0.0,-0.0464
2208,2208,0.0,-0.0323
2208,2208,0.0,-0.0323
2208,2213,0.0,-0.0464
2213,2208,0.0,-0.0464
2213,2201,0.923529091806886,-0.0464
2201,2213,0.923529091806886,-0.0464
2213,2208,0.7373306271661473,-0.0323
2208,2213,0.7373306271661473,-0.0323
2213,2213,0.885957948775612,-0.0464
2213,2213,0.885957948775612,-0.0464
2201,2208,0.7441396563435839,-0.0554
2208,2201,0.7441396563435839,-0.0554
2201,2213,0.851839579355346,0.5997
2213,2201,0.851839579355346,0.5997
2208,2213,0.0,-0.0464
2213,2208,0.0,-0.0464
2214,2215,0.9142770659433954,-0.0637
2215,2214,0.9142770659433954,-0.0637
2214,2211,0.885957948775612,-0.0323
2211,2214,0.885957948775612,-0.0323
2215,2211,0.885957948775612,-0.0323
2211,2215,0.885957948775612,-0.0323
2208,2216,0.0,-0.0578
2216,2208,0.0,-0.0578
2208,2217,0.0,-0.0464
2217,2208,0.0,-0.0464
2208,2218,0.0,-0.0323
2218,2208,0.0,-0.0323
2216,2217,0.8213236087464837,-0.0667
2217,2216,0.8213236087464837,-0.0667
2216,2218,0.81045995447233,-0.0464
2218,2216,0.81045995447233,-0.0464
2217,2218,0.5181500516719112,-0.0323
2218,2217,0.5181500516719112,-0.0323
2205,2219,0.7679182013341681,-0.0323
2219,2205,0.7679182013341681,-0.0323
2206,2205,0.6123562389118528,-0.0323
2205,2206,0.6123562389118528,-0.0323
2220,2208,0.6895143587177692,-0.0679
2208,2220,0.6895143587177692,-0.0679
2208,2221,0.0,-0.0323
2221,2208,0.0,-0.0323
2208,2222,0.0,-0.0323
2222,2208,0.0,-0.0323
2221,2222,0.7614961236536888,-0.0542
2222,2221,0.7614961236536888,-0.0542
2205,2223,0.7605834622130532,-0.0323
2223,2205,0.7605834622130532,-0.0323
2224,2225,0.7420847439541332,-0.0464
2225,2224,0.7420847439541332,-0.0464
2224,2226,0.7389699917663,-0.0323
2226,2224,0.7389699917663,-0.0323
2224,2205,0.70050630726086,-0.0323
2205,2224,0.70050630726086,-0.0323
2225,2226,0.7229436152797124,-0.0464
2226,2225,0.7229436152797124,-0.0464
2225,2205,0.682438349794314,0.6956
2205,2225,0.682438349794314,0.6956
2226,2205,0.6966046578965363,-0.0464
2205,2226,0.6966046578965363,-0.0464
2227,2228,0.8215328335861498,-0.0863
2228,2227,0.8215328335861498,-0.0863
2227,2204,0.7553372125678177,-0.0863
2204,2227,0.7553372125678177,-0.0863
2228,2204,0.7349789814745057,-0.0323
2204,2228,0.7349789814745057,-0.0323
2205,2223,0.7605834622130532,-0.0323
2223,2205,0.7605834622130532,-0.0323
2205,2229,0.0,-0.0464
2229,2205,0.0,-0.0464
2230,2208,0.7729194206932354,-0.0464
2208,2230,0.7729194206932354,-0.0464
2230,2201,0.909447137772594,-0.0667
2201,2230,0.909447137772594,-0.0667
2230,2231,0.7956928900997619,-0.0464
2231,2230,0.7956928900997619,-0.0464
2208,2201,0.0,-0.0464
2201,2208,0.0,-0.0464
2208,2231,0.0,-0.0323
2231,2208,0.0,-0.0323
2201,2231,0.8025671957280567,-0.0554
2231,2201,0.8025671957280567,-0.0554
2232,2222,0.7915372700148768,-0.0323
2222,2232,0.7915372700148768,-0.0323
2232,2199,0.0,-0.0323
2199,2232,0.0,-0.0323
2222,2199,0.0,-0.0323
2199,2222,0.0,-0.0323
2202,2203,0.7874281373272034,-0.0323
2203,2202,0.7874281373272034,-0.0323
2202,2204,0.711904866233511,-0.0323
2204,2202,0.711904866233511,-0.0323
2203,2204,0.6019533741459425,-0.0323
2204,2203,0.6019533741459425,-0.0323
2219,2205,0.6893542586410376,-0.0464
2205,2219,0.6893542586410376,-0.0464
2205,2233,0.8020022554319987,1.0
2233,2205,0.8020022554319987,1.0
2234,2225,0.7390345122929138,-0.0464
2225,2234,0.7390345122929138,-0.0464
2234,2208,0.7413487156372005,-0.0323
2208,2234,0.7413487156372005,-0.0323
2225,2208,0.7692269821267842,-0.0464
2208,2225,0.7692269821267842,-0.0464
2205,2229,0.0,-0.0464
2229,2205,0.0,-0.0464
2214,2235,0.7329388804304336,-0.0323
2235,2214,0.7329388804304336,-0.0323
2214,2215,0.9142770659433954,-0.0637
2215,2214,0.9142770659433954,-0.0637
2214,2236,0.7329388804304336,-0.0323
2236,2214,0.7329388804304336,-0.0323
2214,2211,0.885957948775612,-0.0323
2211,2214,0.885957948775612,-0.0323
2235,2215,0.9035035668782476,-0.0637
2215,2235,0.9035035668782476,-0.0637
2235,2236,0.7303499563969302,-0.0323
2236,2235,0.7303499563969302,-0.0323
2235,2211,0.8383695402800493,-0.0323
2211,2235,0.8383695402800493,-0.0323
2215,2236,0.7329388804304336,-0.0323
2236,2215,0.7329388804304336,-0.0323
2215,2211,0.885957948775612,-0.0323
2211,2215,0.885957948775612,-0.0323
2236,2211,0.8826385356551646,-0.0578
2211,2236,0.8826385356551646,-0.0578
2208,2237,0.0,-0.0323
2237,2208,0.0,-0.0323
2208,2238,0.0,-0.0323
2238,2208,0.0,-0.0323
2208,2205,0.0,-0.0323
2205,2208,0.0,-0.0323
2208,2239,0.0,-0.0323
2239,2208,0.0,-0.0323
2237,2238,0.7417926472267212,-0.0323
2238,2237,0.7417926472267212,-0.0323
2237,2205,0.6884878434481368,-0.0323
2205,2237,0.6884878434481368,-0.0323
2237,2239,0.7417926472267212,-0.0323
2239,2237,0.7417926472267212,-0.0323
2238,2205,0.6884878434481368,-0.0323
2205,2238,0.6884878434481368,-0.0323
2238,2239,0.7417926472267212,-0.0323
2239,2238,0.7417926472267212,-0.0323
2205,2239,0.8337663169773653,-0.0323
2239,2205,0.8337663169773653,-0.0323
2205,2206,0.7087236554503008,-0.0323
2206,2205,0.7087236554503008,-0.0323
2240,2201,0.0,-0.0464
2201,2240,0.0,-0.0464
2241,2242,0.8617408115182027,-0.0323
2242,2241,0.8617408115182027,-0.0323
2241,2211,0.8815211555644498,1.0
2211,2241,0.8815211555644498,1.0
2242,2211,0.8963865935508184,-0.0464
2211,2242,0.8963865935508184,-0.0464
2211,2243,0.8353546021263972,-0.0323
2243,2211,0.8353546021263972,-0.0323
2244,2245,0.8139619324954273,1.0
2245,2244,0.8139619324954273,1.0
2244,2239,0.8063771267231034,1.0
2239,2244,0.8063771267231034,1.0
2244,2211,0.8568036769818554,-0.0323
2211,2244,0.8568036769818554,-0.0323
2245,2239,0.8063771267231034,1.0
2239,2245,0.8063771267231034,1.0
2245,2211,0.8568036769818554,-0.0323
2211,2245,0.8568036769818554,-0.0323
2239,2211,0.0,-0.0323
2211,2239,0.0,-0.0323
2246,2247,0.8631573953419185,-0.0773
2247,2246,0.8631573953419185,-0.0773
2246,2248,0.8725145030362756,-0.0464
2248,2246,0.8725145030362756,-0.0464
2246,2249,0.7603734121973306,-0.0323
2249,2246,0.7603734121973306,-0.0323
2246,2250,0.7603734121973306,-0.0323
2250,2246,0.7603734121973306,-0.0323
2246,2251,0.8629381564901707,-0.0863
2251,2246,0.8629381564901707,-0.0863
2246,2252,0.8126738157847203,-0.0323
2252,2246,0.8126738157847203,-0.0323
2246,2213,0.8568036769818554,-0.0464
2213,2246,0.8568036769818554,-0.0464
2246,2253,0.8126738157847203,-0.0323
2253,2246,0.8126738157847203,-0.0323
2246,2254,0.8126738157847203,-0.0323
2254,2246,0.8126738157847203,-0.0323
2246,2255,0.8126738157847203,-0.0323
2255,2246,0.8126738157847203,-0.0323
2246,2256,0.8126738157847203,-0.0323
2256,2246,0.8126738157847203,-0.0323
2246,2257,0.8126738157847203,-0.0323
2257,2246,0.8126738157847203,-0.0323
2247,2248,0.8801260599772994,-0.083
2248,2247,0.8801260599772994,-0.083
2247,2249,0.8214799216244895,-0.0578
2249,2247,0.8214799216244895,-0.0578
2247,2250,0.8214799216244895,-0.0578
2250,2247,0.8214799216244895,-0.0578
2247,2251,0.8769995527057108,-0.1545
2251,2247,0.8769995527057108,-0.1545
2247,2252,0.8317313884087603,-0.0578
2252,2247,0.8317313884087603,-0.0578
2247,2213,0.9110328130419834,0.0646
2213,2247,0.9110328130419834,0.0646
2247,2253,0.8317313884087603,-0.0578
2253,2247,0.8317313884087603,-0.0578
2247,2254,0.8317313884087603,-0.0578
2254,2247,0.8317313884087603,-0.0578
2247,2255,0.8317313884087603,-0.0578
2255,2247,0.8317313884087603,-0.0578
2247,2256,0.8317313884087603,-0.0578
2256,2247,0.8317313884087603,-0.0578
2247,2257,0.8317313884087603,-0.0578
2257,2247,0.8317313884087603,-0.0578
2248,2249,0.8174541163103036,-0.0323
2249,2248,0.8174541163103036,-0.0323
2248,2250,0.8174541163103036,-0.0323
2250,2248,0.8174541163103036,-0.0323
2248,2251,0.8708203276863103,-0.0863
2251,2248,0.8708203276863103,-0.0863
2248,2252,0.8020087269300377,-0.0323
2252,2248,0.8020087269300377,-0.0323
2248,2213,0.8404048926721391,-0.0464
2213,2248,0.8404048926721391,-0.0464
2248,2253,0.8020087269300377,-0.0323
2253,2248,0.8020087269300377,-0.0323
2248,2254,0.8020087269300377,-0.0323
2254,2248,0.8020087269300377,-0.0323
2248,2255,0.8020087269300377,-0.0323
2255,2248,0.8020087269300377,-0.0323
2248,2256,0.8020087269300377,-0.0323
2256,2248,0.8020087269300377,-0.0323
2248,2257,0.8020087269300377,-0.0323
2257,2248,0.8020087269300377,-0.0323
2249,2250,0.8174541163103036,-0.0323
2250,2249,0.8174541163103036,-0.0323
2249,2251,0.8708203276863103,-0.0863
2251,2249,0.8708203276863103,-0.0863
2249,2252,0.8020087269300377,-0.0323
2252,2249,0.8020087269300377,-0.0323
2249,2213,0.8404048926721391,-0.0464
2213,2249,0.8404048926721391,-0.0464
2249,2253,0.8020087269300377,-0.0323
2253,2249,0.8020087269300377,-0.0323
2249,2254,0.8020087269300377,-0.0323
2254,2249,0.8020087269300377,-0.0323
2249,2255,0.8020087269300377,-0.0323
2255,2249,0.8020087269300377,-0.0323
2249,2256,0.8020087269300377,-0.0323
2256,2249,0.8020087269300377,-0.0323
2249,2257,0.8020087269300377,-0.0323
2257,2249,0.8020087269300377,-0.0323
2250,2251,0.8708203276863103,-0.0863
2251,2250,0.8708203276863103,-0.0863
2250,2252,0.8020087269300377,-0.0323
2252,2250,0.8020087269300377,-0.0323
2250,2213,0.8404048926721391,-0.0464
2213,2250,0.8404048926721391,-0.0464
2250,2253,0.8020087269300377,-0.0323
2253,2250,0.8020087269300377,-0.0323
2250,2254,0.8020087269300377,-0.0323
2254,2250,0.8020087269300377,-0.0323
2250,2255,0.8020087269300377,-0.0323
2255,2250,0.8020087269300377,-0.0323
2250,2256,0.8020087269300377,-0.0323
2256,2250,0.8020087269300377,-0.0323
2250,2257,0.8020087269300377,-0.0323
2257,2250,0.8020087269300377,-0.0323
2251,2252,0.8369243831742064,-0.0323
2252,2251,0.8369243831742064,-0.0323
2251,2213,0.9183300047546742,-0.0464
2213,2251,0.9183300047546742,-0.0464
2251,2253,0.8369243831742064,-0.0323
2253,2251,0.8369243831742064,-0.0323
2251,2254,0.8369243831742064,-0.0323
2254,2251,0.8369243831742064,-0.0323
2251,2255,0.8369243831742064,-0.0323
2255,2251,0.8369243831742064,-0.0323
2251,2256,0.8369243831742064,-0.0323
2256,2251,0.8369243831742064,-0.0323
2251,2257,0.8369243831742064,-0.0323
2257,2251,0.8369243831742064,-0.0323
2252,2213,0.8835490618513006,-0.0464
2213,2252,0.8835490618513006,-0.0464
2252,2253,0.7529035659124594,-0.0323
2253,2252,0.7529035659124594,-0.0323
2252,2254,0.7529035659124594,-0.0323
2254,2252,0.7529035659124594,-0.0323
2252,2255,0.7529035659124594,-0.0323
2255,2252,0.7529035659124594,-0.0323
2252,2256,0.7529035659124594,-0.0323
2256,2252,0.7529035659124594,-0.0323
2252,2257,0.7529035659124594,-0.0323
2257,2252,0.7529035659124594,-0.0323
2213,2253,0.8625387680279939,-0.0323
2253,2213,0.8625387680279939,-0.0323
2213,2254,0.8625387680279939,-0.0323
2254,2213,0.8625387680279939,-0.0323
2213,2255,0.8625387680279939,-0.0323
2255,2213,0.8625387680279939,-0.0323
2213,2256,0.8625387680279939,-0.0323
2256,2213,0.8625387680279939,-0.0323
2213,2257,0.8625387680279939,-0.0323
2257,2213,0.8625387680279939,-0.0323
2253,2254,0.7529035659124594,-0.0323
2254,2253,0.7529035659124594,-0.0323
2253,2255,0.7529035659124594,-0.0323
2255,2253,0.7529035659124594,-0.0323
2253,2256,0.7529035659124594,-0.0323
2256,2253,0.7529035659124594,-0.0323
2253,2257,0.7529035659124594,-0.0323
2257,2253,0.7529035659124594,-0.0323
2254,2255,0.7799509574643965,0.4752
2255,2254,0.7799509574643965,0.4752
2254,2256,0.7799509574643965,0.4752
2256,2254,0.7799509574643965,0.4752
2254,2257,0.7799509574643965,0.4752
2257,2254,0.7799509574643965,0.4752
2255,2256,0.7799509574643965,0.4174
2256,2255,0.7799509574643965,0.4174
2255,2257,0.7799509574643965,0.4174
2257,2255,0.7799509574643965,0.4174
2256,2257,0.7764637565870722,-0.0323
2257,2256,0.7764637565870722,-0.0323
2205,2223,0.7605834622130532,-0.0323
2223,2205,0.7605834622130532,-0.0323
2205,2258,0.8526040301152418,-0.0323
2258,2205,0.8526040301152418,-0.0323
2223,2258,0.0,-0.0464
2258,2223,0.0,-0.0464
2259,2260,0.6617996042245513,-0.0323
2260,2259,0.6617996042245513,-0.0323
2259,2199,0.0,-0.0323
2199,2259,0.0,-0.0323
2259,2261,0.6617996042245513,-0.0323
2261,2259,0.6617996042245513,-0.0323
2259,2262,0.7078890362217677,0.6956
2262,2259,0.7078890362217677,0.6956
2260,2199,0.0,-0.0323
2199,2260,0.0,-0.0323
2260,2261,0.8532530871261579,-0.0323
2261,2260,0.8532530871261579,-0.0323
2260,2262,0.8769140738065195,-0.0464
2262,2260,0.8769140738065195,-0.0464
2199,2261,0.7506138340464479,-0.0323
2261,2199,0.7506138340464479,-0.0323
2199,2262,0.7970227321436499,-0.0464
2262,2199,0.7970227321436499,-0.0464
2261,2262,0.9123887263594618,-0.0464
2262,2261,0.9123887263594618,-0.0464
