node1,node2,topic_similarity,temporal_similarity
760,761,0.8677110791704331,0.5584
761,760,0.8677110791704331,0.5584
760,762,0.8774681425800177,-0.0679
762,760,0.8774681425800177,-0.0679
761,762,0.8867513339585387,-0.114
762,761,0.8867513339585387,-0.114
762,763,0.0,-0.0773
763,762,0.0,-0.0773
764,765,0.0,-0.0323
765,764,0.0,-0.0323
764,766,0.0,-0.0323
766,764,0.0,-0.0323
765,766,0.7601027985561889,-0.0323
766,765,0.7601027985561889,-0.0323
760,762,0.8774681425800177,-0.0679
762,760,0.8774681425800177,-0.0679
767,768,0.891220713469278,-0.0323
768,767,0.891220713469278,-0.0323
767,769,0.8793603078271227,-0.0323
769,767,0.8793603078271227,-0.0323
768,769,0.0,-0.0323
769,768,0.0,-0.0323
770,771,0.8670880236543662,-0.0578
771,770,0.8670880236543662,-0.0578
770,772,0.8740818756560874,-0.0578
772,770,0.8740818756560874,-0.0578
771,772,0.8810041279438453,0.5268
772,771,0.8810041279438453,0.5268
773,774,0.7692786334051924,0.6956
774,773,0.7692786334051924,0.6956
773,775,0.8204133916810932,0.2817
775,773,0.8204133916810932,0.2817
773,776,0.7196328170092704,-0.0323
776,773,0.7196328170092704,-0.0323
774,775,0.8204133916810932,0.2817
775,774,0.8204133916810932,0.2817
774,776,0.7196328170092704,-0.0323
776,774,0.7196328170092704,-0.0323
775,776,0.7310491502677134,-0.0323
776,775,0.7310491502677134,-0.0323
764,777,0.0,-0.0412
777,764,0.0,-0.0412
764,778,0.0,-0.0323
778,764,0.0,-0.0323
764,779,0.0,-0.0464
779,764,0.0,-0.0464
764,780,0.0,-0.0323
780,764,0.0,-0.0323
777,778,0.0,-0.0727
778,777,0.0,-0.0727
777,779,0.0,-0.1044
779,777,0.0,-0.1044
777,780,0.0,-0.0727
780,777,0.0,-0.0727
778,779,0.7922226070701978,-0.0464
779,778,0.7922226070701978,-0.0464
778,780,0.7922226070701978,-0.0323
780,778,0.7922226070701978,-0.0323
779,780,0.0,-0.0323
780,779,0.0,-0.0323
767,781,0.8933408543067403,-0.0323
781,767,0.8933408543067403,-0.0323
767,776,0.80771565667999,-0.0323
776,767,0.80771565667999,-0.0323
767,779,0.8933408543067403,-0.0464
779,767,0.8933408543067403,-0.0464
767,769,0.8793603078271227,-0.0323
769,767,0.8793603078271227,-0.0323
781,776,0.7466341831482824,-0.0323
776,781,0.7466341831482824,-0.0323
781,779,0.7922226070701978,-0.0464
779,781,0.7922226070701978,-0.0464
781,769,0.8442101007632314,-0.0323
769,781,0.8442101007632314,-0.0323
776,779,0.7019599700902572,-0.0667
779,776,0.7019599700902572,-0.0667
776,769,0.6289788199235896,-0.0464
769,776,0.6289788199235896,-0.0464
779,769,0.0,-0.0323
769,779,0.0,-0.0323
765,768,0.8291575944752286,-0.0323
768,765,0.8291575944752286,-0.0323
765,782,0.7503619687929397,-0.0863
782,765,0.7503619687929397,-0.0863
765,769,0.8365774204275459,-0.0323
769,765,0.8365774204275459,-0.0323
768,782,0.0,-0.0863
782,768,0.0,-0.0863
768,769,0.0,-0.0323
769,768,0.0,-0.0323
782,769,0.8442101007632314,-0.0323
769,782,0.8442101007632314,-0.0323
763,783,0.0,-0.0464
783,763,0.0,-0.0464
767,776,0.80771565667999,-0.0323
776,767,0.80771565667999,-0.0323
767,784,0.8293025629521472,-0.0323
784,767,0.8293025629521472,-0.0323
767,781,0.8933408543067403,-0.0323
781,767,0.8933408543067403,-0.0323
767,769,0.8793603078271227,-0.0323
769,767,0.8793603078271227,-0.0323
776,784,0.5987357069002583,-0.0464
784,776,0.5987357069002583,-0.0464
776,781,0.7019599700902572,-0.0464
781,776,0.7019599700902572,-0.0464
776,769,0.6289788199235896,-0.0464
769,776,0.6289788199235896,-0.0464
784,781,0.9298892622214388,-0.0323
781,784,0.9298892622214388,-0.0323
784,769,0.8472326566218608,-0.0323
769,784,0.8472326566218608,-0.0323
781,769,0.8442101007632314,-0.0323
769,781,0.8442101007632314,-0.0323
766,777,0.7724814070931876,0.9477
777,766,0.7724814070931876,0.9477
766,785,0.0,-0.0323
785,766,0.0,-0.0323
777,785,1.0,-0.0727
785,777,1.0,-0.0727
767,765,0.8732977663332648,-0.0323
765,767,0.8732977663332648,-0.0323
767,786,0.7401850806488082,-0.0464
786,767,0.7401850806488082,-0.0464
767,787,0.0,-0.0464
787,767,0.0,-0.0464
767,764,0.8948256026176113,-0.0464
764,767,0.8948256026176113,-0.0464
767,788,0.8520027735086453,-0.0464
788,767,0.8520027735086453,-0.0464
767,789,0.8854835889462925,-0.0773
789,767,0.8854835889462925,-0.0773
767,790,0.8925568166978997,-0.0773
790,767,0.8925568166978997,-0.0773
767,791,0.9193589475338024,0.1351
791,767,0.9193589475338024,0.1351
767,769,0.8793603078271227,-0.0323
769,767,0.8793603078271227,-0.0323
765,786,0.6516508939028625,-0.0464
786,765,0.6516508939028625,-0.0464
765,787,0.0,-0.0464
787,765,0.0,-0.0464
765,764,0.8544526103380379,-0.0464
764,765,0.8544526103380379,-0.0464
765,788,0.7708061247332245,-0.0464
788,765,0.7708061247332245,-0.0464
765,789,0.825983412913691,-0.0773
789,765,0.825983412913691,-0.0773
765,790,0.8451742326865731,-0.0773
790,765,0.8451742326865731,-0.0773
765,791,0.851813036294558,-0.1192
