node1,node2,topic_similarity,temporal_similarity
3158,3159,0.7632642754722461,-0.0464
3159,3158,0.7632642754722461,-0.0464
3158,3160,0.0,-0.0464
3160,3158,0.0,-0.0464
3159,3160,0.0,-0.0722
3160,3159,0.0,-0.0722
3161,3158,0.5577044854116628,-0.0464
3158,3161,0.5577044854116628,-0.0464
3161,3159,0.5577044854116628,-0.0464
3159,3161,0.5577044854116628,-0.0464
3158,3159,0.7632642754722461,-0.0464
3159,3158,0.7632642754722461,-0.0464
3162,3163,0.0,-0.0323
3163,3162,0.0,-0.0323
3162,3159,0.663795858539166,-0.0323
3159,3162,0.663795858539166,-0.0323
3162,3164,0.7311601646412975,-0.0323
3164,3162,0.7311601646412975,-0.0323
3163,3159,0.5882461576412223,-0.0578
3159,3163,0.5882461576412223,-0.0578
3163,3164,0.7532056552176828,-0.0578
3164,3163,0.7532056552176828,-0.0578
3159,3164,0.8456713947828544,-0.0722
3164,3159,0.8456713947828544,-0.0722
