node1,node2,topic_similarity,temporal_similarity
4008,4009,0.0,-0.0464
4009,4008,0.0,-0.0464
4008,4010,0.0,-0.0464
4010,4008,0.0,-0.0464
4008,4011,0.0,-0.0464
4011,4008,0.0,-0.0464
4008,4012,0.0,-0.1038
4012,4008,0.0,-0.1038
4009,4010,0.6354465339278197,-0.0323
4010,4009,0.6354465339278197,-0.0323
4009,4011,0.6354465339278197,-0.0323
4011,4009,0.6354465339278197,-0.0323
4009,4012,0.7464844650301197,-0.0722
4012,4009,0.7464844650301197,-0.0722
4010,4011,0.5736568867692513,-0.0323
4011,4010,0.5736568867692513,-0.0323
4010,4012,0.781501110687791,-0.0722
4012,4010,0.781501110687791,-0.0722
4011,4012,0.781501110687791,-0.0722
4012,4011,0.781501110687791,-0.0722
