node1,node2,topic_similarity,temporal_similarity
4390,4391,0.8212672290367833,0.6956
4391,4390,0.8212672290367833,0.6956
4390,4392,0.8212672290367833,0.6956
4392,4390,0.8212672290367833,0.6956
4390,4393,0.8212672290367833,0.6956
4393,4390,0.8212672290367833,0.6956
4391,4392,0.6029132417460163,-0.0323
4392,4391,0.6029132417460163,-0.0323
4391,4393,0.6029132417460163,-0.0323
4393,4391,0.6029132417460163,-0.0323
4392,4393,0.6029132417460163,-0.0323
4393,4392,0.6029132417460163,-0.0323
4390,4391,0.8212672290367833,0.6956
4391,4390,0.8212672290367833,0.6956
4390,4392,0.8212672290367833,0.6956
4392,4390,0.8212672290367833,0.6956
4390,4393,0.8212672290367833,0.6956
4393,4390,0.8212672290367833,0.6956
4391,4392,0.6029132417460163,-0.0323
4392,4391,0.6029132417460163,-0.0323
4391,4393,0.6029132417460163,-0.0323
4393,4391,0.6029132417460163,-0.0323
4392,4393,0.6029132417460163,-0.0323
4393,4392,0.6029132417460163,-0.0323
