node1,node2,topic_similarity,temporal_similarity
6700,6701,0.0,-0.0323
6701,6700,0.0,-0.0323
6700,6702,0.0,-0.0323
6702,6700,0.0,-0.0323
6701,6702,0.0,-0.0323
6702,6701,0.0,-0.0323
6703,6704,0.0,-0.0323
6704,6703,0.0,-0.0323
6703,6701,0.0,-0.0323
6701,6703,0.0,-0.0323
6704,6701,0.0,-0.0323
6701,6704,0.0,-0.0323
6701,6705,0.0,-0.0323
6705,6701,0.0,-0.0323
6701,6706,0.0,-0.0323
6706,6701,0.0,-0.0323
6705,6706,0.0,-0.0323
6706,6705,0.0,-0.0323
6707,6701,0.0,-0.0323
6701,6707,0.0,-0.0323
6705,6708,0.0,-0.0323
6708,6705,0.0,-0.0323
6705,6701,0.0,-0.0323
6701,6705,0.0,-0.0323
6708,6701,0.0,-0.0323
6701,6708,0.0,-0.0323
6709,6701,0.0,-0.0323
6701,6709,0.0,-0.0323
