node1,node2,topic_similarity,temporal_similarity
6732,6733,0.0,-0.0323
6733,6732,0.0,-0.0323
6732,6734,0.0,-0.0323
6734,6732,0.0,-0.0323
6732,6735,0.0,-0.0323
6735,6732,0.0,-0.0323
6733,6734,0.0,-0.0323
6734,6733,0.0,-0.0323
6733,6735,0.0,-0.0323
6735,6733,0.0,-0.0323
6734,6735,0.0,-0.0323
6735,6734,0.0,-0.0323
6736,6737,0.0,-0.0323
6737,6736,0.0,-0.0323
6736,6738,0.0,-0.0323
6738,6736,0.0,-0.0323
6736,6739,0.0,-0.0323
6739,6736,0.0,-0.0323
6736,6732,0.0,-0.0323
6732,6736,0.0,-0.0323
6737,6738,0.0,-0.0323
6738,6737,0.0,-0.0323
6737,6739,0.0,-0.0323
6739,6737,0.0,-0.0323
6737,6732,0.0,-0.0323
6732,6737,0.0,-0.0323
6738,6739,0.0,-0.0323
6739,6738,0.0,-0.0323
6738,6732,0.0,-0.0323
6732,6738,0.0,-0.0323
6739,6732,0.0,-0.0323
6732,6739,0.0,-0.0323
