node1,node2,topic_similarity,temporal_similarity
1465,1466,0.9108090726107873,0.6181
1466,1465,0.9108090726107873,0.6181
1465,1467,0.857514838092699,-0.0323
1467,1465,0.857514838092699,-0.0323
1465,1468,0.0,-0.0323
1468,1465,0.0,-0.0323
1467,1468,0.0,-0.0323
1468,1467,0.0,-0.0323
1465,1469,0.8515824909106122,-0.0464
1469,1465,0.8515824909106122,-0.0464
1465,1470,0.8515824909106122,-0.0464
1470,1465,0.8515824909106122,-0.0464
1469,1470,0.8929827321930556,-0.0915
1470,1469,0.8929827321930556,-0.0915
