node1,node2,topic_similarity,temporal_similarity
5086,5087,0.1527783347542169,0.5584
5087,5086,0.1527783347542169,0.5584
5088,5089,0.720367182748175,-0.0796
5089,5088,0.720367182748175,-0.0796
5088,5090,0.5915318774077937,-0.0778
5090,5088,0.5915318774077937,-0.0778
5088,5091,0.6376951537270255,-0.0464
5091,5088,0.6376951537270255,-0.0464
5088,5092,0.6376951537270255,-0.0464
5092,5088,0.6376951537270255,-0.0464
5088,5093,0.0,-0.0464
5093,5088,0.0,-0.0464
5089,5090,0.5507071702940888,-0.0542
5090,5089,0.5507071702940888,-0.0542
5089,5091,0.5770948184157089,-0.0323
5091,5089,0.5770948184157089,-0.0323
5089,5092,0.5770948184157089,-0.0323
5092,5089,0.5770948184157089,-0.0323
5089,5093,0.0,-0.0323
5093,5089,0.0,-0.0323
5090,5091,0.5738906405666886,-0.0542
5091,5090,0.5738906405666886,-0.0542
5090,5092,0.5738906405666886,-0.0542
5092,5090,0.5738906405666886,-0.0542
5090,5093,0.0,-0.0542
5093,5090,0.0,-0.0542
5091,5092,0.4052482989235325,-0.0323
5092,5091,0.4052482989235325,-0.0323
5091,5093,0.0,-0.0323
5093,5091,0.0,-0.0323
5092,5093,0.0,-0.0323
5093,5092,0.0,-0.0323
5092,5087,0.2655988014117451,-0.0578
5087,5092,0.2655988014117451,-0.0578
5092,5094,0.0,-0.0323
5094,5092,0.0,-0.0323
5092,5095,0.0,-0.0323
5095,5092,0.0,-0.0323
5092,5096,0.0,-0.0323
5096,5092,0.0,-0.0323
5087,5094,0.0,-0.0323
5094,5087,0.0,-0.0323
5087,5095,0.0,-0.0323
5095,5087,0.0,-0.0323
5087,5096,0.0,-0.0323
5096,5087,0.0,-0.0323
5094,5095,0.0,-0.0578
5095,5094,0.0,-0.0578
5094,5096,0.0,-0.0578
5096,5094,0.0,-0.0578
5095,5096,0.0,-0.0323
5096,5095,0.0,-0.0323
5097,5088,0.1502439803536382,-0.0323
5088,5097,0.1502439803536382,-0.0323
5097,5098,0.0,-0.0464
5098,5097,0.0,-0.0464
5088,5098,0.0,-0.0667
5098,5088,0.0,-0.0667
5087,5099,0.0,-0.0323
5099,5087,0.0,-0.0323
5092,5100,0.4407489601999198,-0.0578
5100,5092,0.4407489601999198,-0.0578
5092,5101,0.4407489601999198,-0.0578
5101,5092,0.4407489601999198,-0.0578
5092,5102,0.4407489601999198,-0.0578
5102,5092,0.4407489601999198,-0.0578
5100,5101,0.2442243649522913,-0.0578
5101,5100,0.2442243649522913,-0.0578
5100,5102,0.2442243649522913,-0.0578
5102,5100,0.2442243649522913,-0.0578
5101,5102,0.7973164354232799,-0.083
5102,5101,0.7973164354232799,-0.083
5092,5087,0.2655988014117451,-0.0578
5087,5092,0.2655988014117451,-0.0578
5092,5103,0.4407489601999198,-0.0578
5103,5092,0.4407489601999198,-0.0578
5092,5104,0.0,-0.0438
5104,5092,0.0,-0.0438
5087,5103,0.4506200457394805,-0.0578
5103,5087,0.4506200457394805,-0.0578
5087,5104,0.0,-0.0438
5104,5087,0.0,-0.0438
5103,5104,0.0,-0.0438
5104,5103,0.0,-0.0438
5099,5105,0.0,-0.0323
5105,5099,0.0,-0.0323
5099,5106,0.0,-0.0323
5106,5099,0.0,-0.0323
5099,5107,0.0,-0.0323
5107,5099,0.0,-0.0323
5099,5108,0.0,-0.0323
5108,5099,0.0,-0.0323
5099,5109,0.1083677359636713,-0.0323
5109,5099,0.1083677359636713,-0.0323
5099,5110,0.1083677359636713,-0.0323
5110,5099,0.1083677359636713,-0.0323
5099,5111,0.0,-0.0323
5111,5099,0.0,-0.0323
5099,5112,0.0,-0.0323
5112,5099,0.0,-0.0323
5105,5106,0.0,-0.0323
5106,5105,0.0,-0.0323
5105,5107,0.0,-0.0323
5107,5105,0.0,-0.0323
5105,5108,0.0,-0.0323
5108,5105,0.0,-0.0323
5105,5109,0.3266276535697729,-0.0323
5109,5105,0.3266276535697729,-0.0323
5105,5110,0.3266276535697729,-0.0323
5110,5105,0.3266276535697729,-0.0323
5105,5111,0.0,-0.0323
5111,5105,0.0,-0.0323
5105,5112,0.0,-0.0323
5112,5105,0.0,-0.0323
5106,5107,0.0,-0.0323
5107,5106,0.0,-0.0323
5106,5108,0.0,-0.0323
5108,5106,0.0,-0.0323
5106,5109,0.6823773937999463,-0.0323
5109,5106,0.6823773937999463,-0.0323
5106,5110,0.6823773937999463,-0.0323
5110,5106,0.6823773937999463,-0.0323
5106,5111,0.0,-0.0323
5111,5106,0.0,-0.0323
5106,5112,0.0,-0.0323
5112,5106,0.0,-0.0323
5107,5108,0.0,-0.0323
5108,5107,0.0,-0.0323
5107,5109,0.6823773937999463,-0.0323
5109,5107,0.6823773937999463,-0.0323
5107,5110,0.6823773937999463,-0.0323
