node1,node2,topic_similarity,temporal_similarity
5313,5314,0.7298180291709588,1.0
5314,5313,0.7298180291709588,1.0
5313,5315,0.7298180291709588,1.0
5315,5313,0.7298180291709588,1.0
5313,5316,0.8643217951416702,-0.0323
5316,5313,0.8643217951416702,-0.0323
5313,5317,0.8643217951416702,-0.0323
5317,5313,0.8643217951416702,-0.0323
5313,5318,0.7164855393354236,-0.0323
5318,5313,0.7164855393354236,-0.0323
5314,5315,0.7298180291709588,1.0
5315,5314,0.7298180291709588,1.0
5314,5316,0.8643217951416702,-0.0323
5316,5314,0.8643217951416702,-0.0323
5314,5317,0.8643217951416702,-0.0323
5317,5314,0.8643217951416702,-0.0323
5314,5318,0.7164855393354236,-0.0323
5318,5314,0.7164855393354236,-0.0323
5315,5316,0.8822063982519448,-0.0464
5316,5315,0.8822063982519448,-0.0464
5315,5317,0.8822063982519448,-0.0464
5317,5315,0.8822063982519448,-0.0464
5315,5318,0.714018350845767,-0.0464
5318,5315,0.714018350845767,-0.0464
5316,5317,0.8822063982519448,-0.0464
5317,5316,0.8822063982519448,-0.0464
5316,5318,0.714018350845767,-0.0464
5318,5316,0.714018350845767,-0.0464
5317,5318,0.0,-0.0323
5318,5317,0.0,-0.0323
