node1,node2,topic_similarity,temporal_similarity
4659,4660,0.7092965486179458,-0.0323
4660,4659,0.7092965486179458,-0.0323
4659,4661,0.4395637862870953,-0.0323
4661,4659,0.4395637862870953,-0.0323
4659,4662,0.4395637862870953,-0.0323
4662,4659,0.4395637862870953,-0.0323
4659,4663,0.4395637862870953,-0.0323
4663,4659,0.4395637862870953,-0.0323
4659,4664,0.4395637862870953,-0.0323
4664,4659,0.4395637862870953,-0.0323
4659,4665,0.4395637862870953,-0.0323
4665,4659,0.4395637862870953,-0.0323
4659,4666,0.641297497377195,-0.0323
4666,4659,0.641297497377195,-0.0323
4659,4667,0.641297497377195,-0.0323
4667,4659,0.641297497377195,-0.0323
4660,4661,0.4546179413231304,-0.0438
4661,4660,0.4546179413231304,-0.0438
4660,4662,0.4546179413231304,-0.0438
4662,4660,0.4546179413231304,-0.0438
4660,4663,0.4546179413231304,-0.0438
4663,4660,0.4546179413231304,-0.0438
4660,4664,0.4546179413231304,-0.0438
4664,4660,0.4546179413231304,-0.0438
4660,4665,0.4546179413231304,-0.0438
4665,4660,0.4546179413231304,-0.0438
4660,4666,0.634308575975224,-0.0438
4666,4660,0.634308575975224,-0.0438
4660,4667,0.634308575975224,-0.0438
4667,4660,0.634308575975224,-0.0438
4661,4662,0.0,-0.0323
4662,4661,0.0,-0.0323
4661,4663,0.0,-0.0323
4663,4661,0.0,-0.0323
4661,4664,0.0,-0.0323
4664,4661,0.0,-0.0323
4661,4665,0.0,-0.0323
4665,4661,0.0,-0.0323
4661,4666,0.0,-0.0323
4666,4661,0.0,-0.0323
4661,4667,0.0,-0.0323
4667,4661,0.0,-0.0323
4662,4663,0.0,-0.0323
4663,4662,0.0,-0.0323
4662,4664,0.0,-0.0323
4664,4662,0.0,-0.0323
4662,4665,0.0,-0.0323
4665,4662,0.0,-0.0323
4662,4666,0.0,-0.0323
4666,4662,0.0,-0.0323
4662,4667,0.0,-0.0323
4667,4662,0.0,-0.0323
4663,4664,0.0,-0.0323
4664,4663,0.0,-0.0323
4663,4665,0.0,-0.0323
4665,4663,0.0,-0.0323
4663,4666,0.0,-0.0323
4666,4663,0.0,-0.0323
4663,4667,0.0,-0.0323
4667,4663,0.0,-0.0323
4664,4665,0.0,-0.0323
4665,4664,0.0,-0.0323
4664,4666,0.0,-0.0323
4666,4664,0.0,-0.0323
4664,4667,0.0,-0.0323
4667,4664,0.0,-0.0323
4665,4666,0.0,-0.0323
4666,4665,0.0,-0.0323
4665,4667,0.0,-0.0323
4667,4665,0.0,-0.0323
4666,4667,0.0,-0.0323
4667,4666,0.0,-0.0323
