node1,node2,topic_similarity,temporal_similarity
3532,3533,0.8167732286840799,-0.0464
3533,3532,0.8167732286840799,-0.0464
3532,3534,0.8189163300801662,-0.0863
3534,3532,0.8189163300801662,-0.0863
3532,3535,0.0,-0.0323
3535,3532,0.0,-0.0323
3532,3536,0.0,-0.0323
3536,3532,0.0,-0.0323
3533,3534,0.8189163300801662,-0.0863
3534,3533,0.8189163300801662,-0.0863
3533,3535,0.0,-0.0323
3535,3533,0.0,-0.0323
3533,3536,0.0,-0.0323
3536,3533,0.0,-0.0323
3534,3535,0.0,-0.0323
3535,3534,0.0,-0.0323
3534,3536,0.0,-0.0323
3536,3534,0.0,-0.0323
3535,3536,0.0,-0.0323
3536,3535,0.0,-0.0323
3537,3538,0.0,-0.0323
3538,3537,0.0,-0.0323
3537,3533,0.920226075902606,-0.0464
3533,3537,0.920226075902606,-0.0464
3538,3533,0.8538162549385759,-0.0464
3533,3538,0.8538162549385759,-0.0464
