node1,node2,topic_similarity,temporal_similarity
879,880,0.9116190232958514,-0.0976
880,879,0.9116190232958514,-0.0976
879,881,0.9073095876012216,-0.0679
881,879,0.9073095876012216,-0.0679
879,882,0.8961927350998461,-0.0679
882,879,0.8961927350998461,-0.0679
880,881,0.8660661960784909,-0.0323
881,880,0.8660661960784909,-0.0323
880,882,0.8721859843882784,-0.0323
882,880,0.8721859843882784,-0.0323
881,882,0.8721859843882784,-0.0323
882,881,0.8721859843882784,-0.0323
883,879,0.8594629948231188,-0.0323
879,883,0.8594629948231188,-0.0323
883,884,0.8375719620688076,-0.0578
884,883,0.8375719620688076,-0.0578
879,884,0.872661741438389,-0.1216
884,879,0.872661741438389,-0.1216
879,885,0.9015852925838042,-0.0679
885,879,0.9015852925838042,-0.0679
879,886,0.9015852925838042,-0.0679
886,879,0.9015852925838042,-0.0679
879,887,0.7991828857096493,0.4752
887,879,0.7991828857096493,0.4752
879,888,0.9158018504239204,-0.1381
888,879,0.9158018504239204,-0.1381
885,886,0.9176416610248922,-0.0464
886,885,0.9176416610248922,-0.0464
885,887,0.8317363047500317,0.6956
887,885,0.8317363047500317,0.6956
885,888,0.910662589853518,-0.0943
888,885,0.910662589853518,-0.0943
886,887,0.8307341402247626,0.3791
887,886,0.8307341402247626,0.3791
886,888,0.9438809518957824,-0.1102
888,886,0.9438809518957824,-0.1102
887,888,0.911198015693719,-0.1301
888,887,0.911198015693719,-0.1301
884,889,0.7564707009407232,-0.0464
889,884,0.7564707009407232,-0.0464
