node1,node2,topic_similarity,temporal_similarity
3171,3172,0.0,-0.0323
3172,3171,0.0,-0.0323
3171,3173,0.0,0.6956
3173,3171,0.0,0.6956
3171,3174,0.0,-0.0323
3174,3171,0.0,-0.0323
3172,3173,0.0,0.6956
3173,3172,0.0,0.6956
3172,3174,0.0,-0.0323
3174,3172,0.0,-0.0323
3173,3174,0.0,-0.0323
3174,3173,0.0,-0.0323
3175,3176,0.0,1.0
3176,3175,0.0,1.0
3175,3177,0.0,1.0
3177,3175,0.0,1.0
3175,3171,0.0,0.6956
3171,3175,0.0,0.6956
3175,3178,0.0,1.0
3178,3175,0.0,1.0
3176,3177,0.0,1.0
3177,3176,0.0,1.0
3176,3171,0.0,0.6956
3171,3176,0.0,0.6956
3176,3178,0.0,1.0
3178,3176,0.0,1.0
3177,3171,0.0,-0.0464
3171,3177,0.0,-0.0464
3177,3178,0.0,-0.0323
3178,3177,0.0,-0.0323
3171,3178,0.0,1.0
3178,3171,0.0,1.0
